"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"6199","hg19","regulates","STAT3 regulates MAP3K11","STAT3","Metatargetome","false","regulates","STAT3 regulates MAP3K11","29","MAP3K11"
"6201","hg19","regulates","STAT3 regulates PURA","STAT3","Metatargetome","false","regulates","STAT3 regulates PURA","29","PURA"
"6203","hg19","regulates","STAT3 regulates RGS3","STAT3","Metatargetome","false","regulates","STAT3 regulates RGS3","29","RGS3"
"6205","hg19","regulates","STAT3 regulates RND3","STAT3","Metatargetome","false","regulates","STAT3 regulates RND3","29","RND3"
"6207","hg19","regulates","STAT3 regulates RPS16","STAT3","Metatargetome","false","regulates","STAT3 regulates RPS16","29","RPS16"
"6209","hg19","regulates","STAT3 regulates SGK1","STAT3","Metatargetome","false","regulates","STAT3 regulates SGK1","29","SGK1"
"6211","hg19","regulates","STAT3 regulates SOX4","STAT3","Metatargetome","false","regulates","STAT3 regulates SOX4","29","SOX4"
"6213","hg19","regulates","STAT3 regulates TIMP2","STAT3","Metatargetome","false","regulates","STAT3 regulates TIMP2","29","TIMP2"
"6215","hg19","regulates","STAT3 regulates CBL","STAT3","Metatargetome","false","regulates","STAT3 regulates CBL","28","CBL"
"6217","hg19","regulates","STAT3 regulates CCL13","STAT3","Metatargetome","false","regulates","STAT3 regulates CCL13","28","CCL13"
"6219","hg19","regulates","STAT3 regulates CEBPB","STAT3","Metatargetome","false","regulates","STAT3 regulates CEBPB","28","CEBPB"
"6221","hg19","regulates","STAT3 regulates EGR2","STAT3","Metatargetome","false","regulates","STAT3 regulates EGR2","28","EGR2"
"6223","hg19","regulates","STAT3 regulates EIF4E","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF4E","28","EIF4E"
"6225","hg19","regulates","STAT3 regulates ETV6","STAT3","Metatargetome","false","regulates","STAT3 regulates ETV6","28","ETV6"
"6227","hg19","regulates","STAT3 regulates IL15","STAT3","Metatargetome","false","regulates","STAT3 regulates IL15","28","IL15"
"6229","hg19","regulates","STAT3 regulates JUP","STAT3","Metatargetome","false","regulates","STAT3 regulates JUP","28","JUP"
"6231","hg19","regulates","STAT3 regulates KDM6B","STAT3","Metatargetome","false","regulates","STAT3 regulates KDM6B","28","KDM6B"
"6233","hg19","regulates","STAT3 regulates MARK2","STAT3","Metatargetome","false","regulates","STAT3 regulates MARK2","28","MARK2"
"6235","hg19","regulates","STAT3 regulates NDUFS2","STAT3","Metatargetome","false","regulates","STAT3 regulates NDUFS2","28","NDUFS2"
"6237","hg19","regulates","STAT3 regulates OSM","STAT3","Metatargetome","false","regulates","STAT3 regulates OSM","28","OSM"
"6239","hg19","regulates","STAT3 regulates PCDH1","STAT3","Metatargetome","false","regulates","STAT3 regulates PCDH1","28","PCDH1"
"6241","hg19","regulates","STAT3 regulates PLXNC1","STAT3","Metatargetome","false","regulates","STAT3 regulates PLXNC1","28","PLXNC1"
"6243","hg19","regulates","STAT3 regulates PPP4C","STAT3","Metatargetome","false","regulates","STAT3 regulates PPP4C","28","PPP4C"
"6245","hg19","regulates","STAT3 regulates PXN","STAT3","Metatargetome","false","regulates","STAT3 regulates PXN","28","PXN"
"6247","hg19","regulates","STAT3 regulates RACGAP1","STAT3","Metatargetome","false","regulates","STAT3 regulates RACGAP1","28","RACGAP1"
"6249","hg19","regulates","STAT3 regulates SOX9","STAT3","Metatargetome","false","regulates","STAT3 regulates SOX9","28","SOX9"
"6251","hg19","regulates","STAT3 regulates TNFAIP2","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFAIP2","28","TNFAIP2"
"6253","hg19","regulates","STAT3 regulates TNFSF11","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFSF11","28","TNFSF11"
"6255","hg19","regulates","STAT3 regulates TPT1","STAT3","Metatargetome","false","regulates","STAT3 regulates TPT1","28","TPT1"
"6257","hg19","regulates","STAT3 regulates ZNF423","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF423","28","ZNF423"
"6259","hg19","regulates","STAT3 regulates ACVR1B","STAT3","Metatargetome","false","regulates","STAT3 regulates ACVR1B","27","ACVR1B"
"6261","hg19","regulates","STAT3 regulates CCL3","STAT3","Metatargetome","false","regulates","STAT3 regulates CCL3","27","CCL3"
"6263","hg19","regulates","STAT3 regulates DLX4","STAT3","Metatargetome","false","regulates","STAT3 regulates DLX4","27","DLX4"
"6265","hg19","regulates","STAT3 regulates FOXA1","STAT3","Metatargetome","false","regulates","STAT3 regulates FOXA1","27","FOXA1"
"6267","hg19","regulates","STAT3 regulates GPR109B","STAT3","Metatargetome","false","regulates","STAT3 regulates GPR109B","27","GPR109B"
"6269","hg19","regulates","STAT3 regulates HSPA1B","STAT3","Metatargetome","false","regulates","STAT3 regulates HSPA1B","27","HSPA1B"
"6271","hg19","regulates","STAT3 regulates IL1A","STAT3","Metatargetome","false","regulates","STAT3 regulates IL1A","27","IL1A"
"6273","hg19","regulates","STAT3 regulates NFATC1","STAT3","Metatargetome","false","regulates","STAT3 regulates NFATC1","27","NFATC1"
"6275","hg19","regulates","STAT3 regulates NLK","STAT3","Metatargetome","false","regulates","STAT3 regulates NLK","27","NLK"
"6277","hg19","regulates","STAT3 regulates PARP14","STAT3","Metatargetome","false","regulates","STAT3 regulates PARP14","27","PARP14"
"6279","hg19","regulates","STAT3 regulates RARB","STAT3","Metatargetome","false","regulates","STAT3 regulates RARB","27","RARB"
"6280","hg19","regulates","STAT3 regulates STAT3","STAT3","Metatargetome","false","regulates","STAT3 regulates STAT3","27","STAT3"
"6282","hg19","regulates","STAT3 regulates VAV3","STAT3","Metatargetome","false","regulates","STAT3 regulates VAV3","27","VAV3"
"6284","hg19","regulates","STAT3 regulates YWHAB","STAT3","Metatargetome","false","regulates","STAT3 regulates YWHAB","27","YWHAB"
"6286","hg19","regulates","STAT3 regulates ZNF436","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF436","27","ZNF436"
"6288","hg19","regulates","STAT3 regulates AKAP12","STAT3","Metatargetome","false","regulates","STAT3 regulates AKAP12","26","AKAP12"
"6290","hg19","regulates","STAT3 regulates ALDOA","STAT3","Metatargetome","false","regulates","STAT3 regulates ALDOA","26","ALDOA"
"6292","hg19","regulates","STAT3 regulates DAB2","STAT3","Metatargetome","false","regulates","STAT3 regulates DAB2","26","DAB2"
"6294","hg19","regulates","STAT3 regulates DUSP1","STAT3","Metatargetome","false","regulates","STAT3 regulates DUSP1","26","DUSP1"
"6296","hg19","regulates","STAT3 regulates FOXO3","STAT3","Metatargetome","false","regulates","STAT3 regulates FOXO3","26","FOXO3"
"6298","hg19","regulates","STAT3 regulates GLRX","STAT3","Metatargetome","false","regulates","STAT3 regulates GLRX","26","GLRX"
"6300","hg19","regulates","STAT3 regulates PLA2G3","STAT3","Metatargetome","false","regulates","STAT3 regulates PLA2G3","26","PLA2G3"
"6302","hg19","regulates","STAT3 regulates PRRX1","STAT3","Metatargetome","false","regulates","STAT3 regulates PRRX1","26","PRRX1"
"6304","hg19","regulates","STAT3 regulates RAB27A","STAT3","Metatargetome","false","regulates","STAT3 regulates RAB27A","26","RAB27A"
"6306","hg19","regulates","STAT3 regulates RASA1","STAT3","Metatargetome","false","regulates","STAT3 regulates RASA1","26","RASA1"
"6308","hg19","regulates","STAT3 regulates RHOC","STAT3","Metatargetome","false","regulates","STAT3 regulates RHOC","26","RHOC"
"6310","hg19","regulates","STAT3 regulates SEMA4C","STAT3","Metatargetome","false","regulates","STAT3 regulates SEMA4C","26","SEMA4C"
"6312","hg19","regulates","STAT3 regulates BATF","STAT3","Metatargetome","false","regulates","STAT3 regulates BATF","25","BATF"
"6314","hg19","regulates","STAT3 regulates CD40","STAT3","Metatargetome","false","regulates","STAT3 regulates CD40","25","CD40"
"6316","hg19","regulates","STAT3 regulates GAD1","STAT3","Metatargetome","false","regulates","STAT3 regulates GAD1","25","GAD1"
"6318","hg19","regulates","STAT3 regulates GJA5","STAT3","Metatargetome","false","regulates","STAT3 regulates GJA5","25","GJA5"
"6320","hg19","regulates","STAT3 regulates HSP90AA1","STAT3","Metatargetome","false","regulates","STAT3 regulates HSP90AA1","25","HSP90AA1"
"6322","hg19","regulates","STAT3 regulates HSPA1A","STAT3","Metatargetome","false","regulates","STAT3 regulates HSPA1A","25","HSPA1A"
"6324","hg19","regulates","STAT3 regulates IRF4","STAT3","Metatargetome","false","regulates","STAT3 regulates IRF4","25","IRF4"
"6326","hg19","regulates","STAT3 regulates LOXL1","STAT3","Metatargetome","false","regulates","STAT3 regulates LOXL1","25","LOXL1"
"6328","hg19","regulates","STAT3 regulates LYPLA2","STAT3","Metatargetome","false","regulates","STAT3 regulates LYPLA2","25","LYPLA2"
"6330","hg19","regulates","STAT3 regulates MMP15","STAT3","Metatargetome","false","regulates","STAT3 regulates MMP15","25","MMP15"
"6332","hg19","regulates","STAT3 regulates NOD2","STAT3","Metatargetome","false","regulates","STAT3 regulates NOD2","25","NOD2"
"6334","hg19","regulates","STAT3 regulates NR1H2","STAT3","Metatargetome","false","regulates","STAT3 regulates NR1H2","25","NR1H2"
"6336","hg19","regulates","STAT3 regulates NRP2","STAT3","Metatargetome","false","regulates","STAT3 regulates NRP2","25","NRP2"
"6338","hg19","regulates","STAT3 regulates PTPN6","STAT3","Metatargetome","false","regulates","STAT3 regulates PTPN6","25","PTPN6"
"6340","hg19","regulates","STAT3 regulates RANGAP1","STAT3","Metatargetome","false","regulates","STAT3 regulates RANGAP1","25","RANGAP1"
"6342","hg19","regulates","STAT3 regulates SIGIRR","STAT3","Metatargetome","false","regulates","STAT3 regulates SIGIRR","25","SIGIRR"
"6344","hg19","regulates","STAT3 regulates SLAMF1","STAT3","Metatargetome","false","regulates","STAT3 regulates SLAMF1","25","SLAMF1"
"6346","hg19","regulates","STAT3 regulates STC2","STAT3","Metatargetome","false","regulates","STAT3 regulates STC2","25","STC2"
"6348","hg19","regulates","STAT3 regulates TENC1","STAT3","Metatargetome","false","regulates","STAT3 regulates TENC1","25","TENC1"
"6350","hg19","regulates","STAT3 regulates TRIB2","STAT3","Metatargetome","false","regulates","STAT3 regulates TRIB2","25","TRIB2"
"6352","hg19","regulates","STAT3 regulates ZFAND5","STAT3","Metatargetome","false","regulates","STAT3 regulates ZFAND5","25","ZFAND5"
"6354","hg19","regulates","STAT3 regulates BAT1","STAT3","Metatargetome","false","regulates","STAT3 regulates BAT1","24","BAT1"
"6356","hg19","regulates","STAT3 regulates BRD8","STAT3","Metatargetome","false","regulates","STAT3 regulates BRD8","24","BRD8"
"6358","hg19","regulates","STAT3 regulates BST2","STAT3","Metatargetome","false","regulates","STAT3 regulates BST2","24","BST2"
"6360","hg19","regulates","STAT3 regulates CLDN7","STAT3","Metatargetome","false","regulates","STAT3 regulates CLDN7","24","CLDN7"
"6362","hg19","regulates","STAT3 regulates DEDD","STAT3","Metatargetome","false","regulates","STAT3 regulates DEDD","24","DEDD"
"6364","hg19","regulates","STAT3 regulates ERG","STAT3","Metatargetome","false","regulates","STAT3 regulates ERG","24","ERG"
"6366","hg19","regulates","STAT3 regulates FIBP","STAT3","Metatargetome","false","regulates","STAT3 regulates FIBP","24","FIBP"
"6368","hg19","regulates","STAT3 regulates FZD5","STAT3","Metatargetome","false","regulates","STAT3 regulates FZD5","24","FZD5"
"6370","hg19","regulates","STAT3 regulates HMGA1","STAT3","Metatargetome","false","regulates","STAT3 regulates HMGA1","24","HMGA1"
"6372","hg19","regulates","STAT3 regulates HOXB6","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXB6","24","HOXB6"
"6374","hg19","regulates","STAT3 regulates HOXC4","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXC4","24","HOXC4"
"6376","hg19","regulates","STAT3 regulates IGF2BP2","STAT3","Metatargetome","false","regulates","STAT3 regulates IGF2BP2","24","IGF2BP2"
"6378","hg19","regulates","STAT3 regulates ING4","STAT3","Metatargetome","false","regulates","STAT3 regulates ING4","24","ING4"
"6380","hg19","regulates","STAT3 regulates MAF","STAT3","Metatargetome","false","regulates","STAT3 regulates MAF","24","MAF"
"6382","hg19","regulates","STAT3 regulates MAPK10","STAT3","Metatargetome","false","regulates","STAT3 regulates MAPK10","24","MAPK10"
"6384","hg19","regulates","STAT3 regulates MLL","STAT3","Metatargetome","false","regulates","STAT3 regulates MLL","24","MLL"
"6386","hg19","regulates","STAT3 regulates NR2F2","STAT3","Metatargetome","false","regulates","STAT3 regulates NR2F2","24","NR2F2"
"6388","hg19","regulates","STAT3 regulates SDC4","STAT3","Metatargetome","false","regulates","STAT3 regulates SDC4","24","SDC4"
"6390","hg19","regulates","STAT3 regulates TAL1","STAT3","Metatargetome","false","regulates","STAT3 regulates TAL1","24","TAL1"
"6392","hg19","regulates","STAT3 regulates TNFAIP1","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFAIP1","24","TNFAIP1"
"6394","hg19","regulates","STAT3 regulates TNFRSF11A","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFRSF11A","24","TNFRSF11A"
"6396","hg19","regulates","STAT3 regulates WIPF1","STAT3","Metatargetome","false","regulates","STAT3 regulates WIPF1","24","WIPF1"
"6398","hg19","regulates","STAT3 regulates XPO1","STAT3","Metatargetome","false","regulates","STAT3 regulates XPO1","24","XPO1"
"6400","hg19","regulates","STAT3 regulates ZNF221","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF221","24","ZNF221"
"6402","hg19","regulates","STAT3 regulates ZYX","STAT3","Metatargetome","false","regulates","STAT3 regulates ZYX","24","ZYX"
"6404","hg19","regulates","STAT3 regulates ARF6","STAT3","Metatargetome","false","regulates","STAT3 regulates ARF6","23","ARF6"
"6406","hg19","regulates","STAT3 regulates ARHGEF2","STAT3","Metatargetome","false","regulates","STAT3 regulates ARHGEF2","23","ARHGEF2"
"6408","hg19","regulates","STAT3 regulates BAHD1","STAT3","Metatargetome","false","regulates","STAT3 regulates BAHD1","23","BAHD1"
"6410","hg19","regulates","STAT3 regulates CASP7","STAT3","Metatargetome","false","regulates","STAT3 regulates CASP7","23","CASP7"
"6412","hg19","regulates","STAT3 regulates CDK9","STAT3","Metatargetome","false","regulates","STAT3 regulates CDK9","23","CDK9"
"6414","hg19","regulates","STAT3 regulates HNRNPR","STAT3","Metatargetome","false","regulates","STAT3 regulates HNRNPR","23","HNRNPR"
"6416","hg19","regulates","STAT3 regulates HOXA2","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXA2","23","HOXA2"
"6418","hg19","regulates","STAT3 regulates LAP3","STAT3","Metatargetome","false","regulates","STAT3 regulates LAP3","23","LAP3"
"6420","hg19","regulates","STAT3 regulates LASP1","STAT3","Metatargetome","false","regulates","STAT3 regulates LASP1","23","LASP1"
"6422","hg19","regulates","STAT3 regulates MMP9","STAT3","Metatargetome","false","regulates","STAT3 regulates MMP9","23","MMP9"
"6424","hg19","regulates","STAT3 regulates NFATC3","STAT3","Metatargetome","false","regulates","STAT3 regulates NFATC3","23","NFATC3"
"6426","hg19","regulates","STAT3 regulates PCOLCE","STAT3","Metatargetome","false","regulates","STAT3 regulates PCOLCE","23","PCOLCE"
"6428","hg19","regulates","STAT3 regulates PEA15","STAT3","Metatargetome","false","regulates","STAT3 regulates PEA15","23","PEA15"
"6430","hg19","regulates","STAT3 regulates RARG","STAT3","Metatargetome","false","regulates","STAT3 regulates RARG","23","RARG"
"6432","hg19","regulates","STAT3 regulates RHOH","STAT3","Metatargetome","false","regulates","STAT3 regulates RHOH","23","RHOH"
"6434","hg19","regulates","STAT3 regulates RPS6KA3","STAT3","Metatargetome","false","regulates","STAT3 regulates RPS6KA3","23","RPS6KA3"
"6436","hg19","regulates","STAT3 regulates S100A11","STAT3","Metatargetome","false","regulates","STAT3 regulates S100A11","23","S100A11"
"6438","hg19","regulates","STAT3 regulates SERPINE1","STAT3","Metatargetome","false","regulates","STAT3 regulates SERPINE1","23","SERPINE1"
"6440","hg19","regulates","STAT3 regulates TAGLN","STAT3","Metatargetome","false","regulates","STAT3 regulates TAGLN","23","TAGLN"
"6442","hg19","regulates","STAT3 regulates TCEA2","STAT3","Metatargetome","false","regulates","STAT3 regulates TCEA2","23","TCEA2"
"6444","hg19","regulates","STAT3 regulates TLR7","STAT3","Metatargetome","false","regulates","STAT3 regulates TLR7","23","TLR7"
"6446","hg19","regulates","STAT3 regulates TPST2","STAT3","Metatargetome","false","regulates","STAT3 regulates TPST2","23","TPST2"
"6448","hg19","regulates","STAT3 regulates WAS","STAT3","Metatargetome","false","regulates","STAT3 regulates WAS","23","WAS"
"6450","hg19","regulates","STAT3 regulates ATF2","STAT3","Metatargetome","false","regulates","STAT3 regulates ATF2","22","ATF2"
"6452","hg19","regulates","STAT3 regulates BMP1","STAT3","Metatargetome","false","regulates","STAT3 regulates BMP1","22","BMP1"
"6454","hg19","regulates","STAT3 regulates ERF","STAT3","Metatargetome","false","regulates","STAT3 regulates ERF","22","ERF"
